분류,자치구,공연/행사명,날짜,장소,기관명,이용대상,이용요금,문의,출연자정보,프로그램소개,기타내용,홈페이지?주소,대표이미지,신청일,시민/기관,시작일,종료일,테마분류,경도(Y좌표),위도(X좌표),유무료,문화포털상세URL,행사시간
전시/미술,중구,DDP 협력전시 [테이스트 오브 그린 展],2025-11-04~2025-11-23,동대문디자인플라자(DDP) 이간수문 전시장,동대문디자인플라자(DDP),시민 누구나,,홈페이지 참고,,,,https://ddp.or.kr/index.html?menuno=239&siteno=2&bbsno=580&boardno=15&bbstopno=580&act=view&subno=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=011d0af2446248a4b3029ac14ab5b0c1&thumb=Y,2025-10-29,기관,00:00.0,00:00.0,기타,127.0097797,37.56735732,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155740&menuNo=200009,10:00~20:00(연중무휴)
연극,종로구,[종로문화재단] 2025 종로 가족공연축제 [청비와 쓰담 특공대],2025-11-04~2025-11-16,종로 아이들극장,종로문화재단,48개월 이상,"20,000원",02-2088-4290,,,,https://www.jfac.or.kr/site/child/childProgram/view?pgIdx=336&pgCatCode=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=4dafbbd93de240308e12cc96e217c8aa&thumb=Y,2025-08-29,기관,00:00.0,00:00.0,어린이/청소년 문화행사,126.9983016,37.59029702,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155025&menuNo=200008,"금 19:30 / 토 11:00, 15:00 / 일 14:00"
영화,마포구,제15회 서울배리어프리영화제,2025-11-04~2025-11-09,"한국영상자료원 시네마테크KOFA, 인디스페이스 ",기타,누구나(영화별 상이함),,02-6238-3200,,"7개 부문 29편의 장, 단편 배리어프리영화를 무료로 즐길 수 있는 영화제",,https://baff.or.kr/,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6323f8e9766c4982832fb8e2e9d1f7cd&thumb=Y,2025-10-20,시민,00:00.0,00:00.0,기타,126.8898935,37.58045107,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155624&menuNo=200013,12:00 ~ 21:00
교육/체험,강남구,2025 블록체인 진흥주간 x 웹 3.0 컨퍼런스,2025-11-04~2025-11-05,서울 코엑스 컨퍼런스룸 E,기타,블록체인과 웹 3.0에 관심있는 누구나,,070-5153-3113,,,,https://event-us.kr/m/110813/41871,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9b1852010393458d824b740b972c00a7&thumb=Y,2025-10-27,시민,00:00.0,00:00.0,기타,127.059159,37.51182391,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155717&menuNo=200011,11월 04일(화) 09:00 ~ 11월 05일(수) 18:00
기타,중구,[서울문화재단] 2025 서울국제예술포럼(SAFT 2025),2025-11-04~2025-11-04,DDP 아트홀 2관,서울문화재단,본 포럼 주제에 관심있는 문화예술관계자 및 시민 누구나,,02-3290-7084/7067,,,,https://www.sfac.or.kr/participation/sfac_program.do?pageIndex=4&eduMstSeq=36171&eduScheSeq=&mode=VIEW&mstStatus=&eduGubunSel=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9f9c3aae6f2741dd8f2b71a6b919dab5&thumb=Y,2025-10-29,기관,00:00.0,00:00.0,기타,127.0097797,37.56735732,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155755&menuNo=200013,13:00
무용,은평구,[서울문화예술교육센터 은평] 공연연계 [툴툴],2025-11-04~2025-11-04,서울문화예술교육센터 은평 댄스스튜디오1,서울문화재단,성인 20명,,02-2106-1307,,,,https://www.sfac.or.kr/asa/edu/view.do?eduMstSeq=35764,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=253ef6898f514c5bb7733f50b038c9a1&thumb=Y,2025-10-29,기관,00:00.0,00:00.0,기타,126.8937824,37.5851271,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155751&menuNo=200008,15:00~17:00
기타,성동구,서울형 세대이음 장난감 자원순환 [해치와 나눔히어로] ,2025-11-03~2025-11-29,서울새활용플라자 1층 새활용하우스,동대문디자인플라자(DDP),초등학생까지의 어린이,,02-2153-0428,,,,https://ddp.or.kr/index.html?menuno=239&siteno=2&bbsno=726&boardno=16&bbstopno=726&act=view&subno=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=09556174634d45659b1d8a27a7cecc2e&thumb=Y,2025-11-12,기관,00:00.0,00:00.0,어린이/청소년 문화행사,127.0578512,37.55868506,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155908&menuNo=200013,월-토요일 10:00~18:00 ※일요일 휴관
콘서트,중구,2025 문화가 흐르는 서울광장 11월,2025-11-03~2025-11-03,서울광장,서울시청,누구나,,070-5080-0646,,,,https://cultureseoul.co.kr/2025/?p=0200,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=885e2cbd864140d2bc1ac6eba209164f&thumb=Y,2025-11-12,기관,00:00.0,00:00.0,기타,126.9776978,37.56533387,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155917&menuNo=200008,18:30 ~20:00
클래식,서초구,[서초문화재단] 코리안챔버오케스트라 창단 60주년 기념 베토벤 교향곡 전곡 연주 시리즈Ⅶ,2025-11-03~2025-11-03,심산기념문화센터 2층 반포심산아트홀,서초문화재단,초등학생 이상,R석 5만원 S석 3만원,02-3477-2805,,,,https://www.seochocf.or.kr/site/main/seocho/show/view?show_idx=862,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c8670e0d1d704f66bec2b94e0b9b1c67&thumb=Y,2025-10-23,기관,00:00.0,00:00.0,기타,126.9912425,37.49883446,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155662&menuNo=200008,월요일 19:30
기타,은평구,[구립증산정보도서관] 책따라 걷는 도서관 - 11월 온라인 원화전시 [그레이엄의 또 빵 심부름],2025-11-02~2025-11-26,온라인(도서관 홈페이지),은평구청,누구나,,02-307-6030,,,,https://www.jsplib.or.kr/culture/event.asp?mode=view&lecture_seq=2268&listname=normal,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=632fb54166a849e0adbfa6b70e769555&thumb=Y,2025-11-02,기관,00:00.0,00:00.0,기타,126.9076713,37.58280944,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155779&menuNo=200013,온라인 전시
전시/미술,영등포구,[문화도시영등포] 콰르텟! 리코딩시티 : Quartet! Re-Cording City,2025-11-02~2025-11-21,문화라운지영,영등포문화재단,누구나,"한 프로그램 당 5,000원",인스타그램 @cultural_city_ydp,"김은송, 나해민, 이효원, 김민성, 오조, 이규원","워크숍, 라운드테이블을 거쳐 기획자, 작가, 참여자가 함께 만들어 나가는 전시",,https://www.instagram.com/p/DQK-KXWk8p9/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=217ba34cca0d40e4843858006b0902ff&thumb=Y,2025-10-24,시민,00:00.0,00:00.0,기타,126.9096029,37.49981392,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155700&menuNo=200009,프로그램별 상이
클래식,은평구,"Musica Pictura, Pictura Musica #5 [오르가니스트의 발 Organist's Feet]",2025-11-02~2025-11-02,이호철북콘서트홀,은평역사한옥박물관,누구나,"5,000원",02-351-8581,,,,https://lbch.kr/event_info/event/event_info_view.php?board_id=83,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=2f4764e129fa4adaa6b2619f3c41b1ce&thumb=Y,2025-10-17,기관,00:00.0,00:00.0,기타,126.9264997,37.6139965,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155603&menuNo=200008,14:00~16:00
축제-문화/예술,성북구,[성북문화재단] 2025 성북 책모꼬지 북페스티벌 [밖으로 나온 한 책],2025-11-02~2025-11-02,성북구청 바람마당 일대,성북문화재단,누구나,,02-6951-2012,스텔라 장,북페스티벌,성북구 한 책 선포식,https://blog.naver.com/sbculture1/224044784350,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f233a19768fe47e782b8f85a5547fb91&thumb=Y,2025-10-25,기관,00:00.0,00:00.0,기타,127.0174593,37.58969207,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155701&menuNo=200010,12:00 ~ 17:00
교육/체험,중구,[서울도서관] 2025 움직이는 서울형책방 7회 : 송정북스,2025-11-02~2025-11-02,책읽는 서울광장,서울도서관,전연령,,홈페이지 참고,,,,https://lib.seoul.go.kr/lecture/applyDetail/6422,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ae2a87fc83bf4930827fc980eb9f75c7&thumb=Y,2025-10-14,기관,00:00.0,00:00.0,기타,126.9778292,37.56631742,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155519&menuNo=200011,일요일 17:00~18:00(시간변경)
축제-문화/예술,광진구,서울 도심 속 문화예술 축제 [FOR-REST CAMP] ,2025-11-02~2025-11-02,뚝섬한강공원 자벌레 인근 잔디밭 일대 (자양역 4번출구),기타,누구나,,0502-1936-0053,,'숲'에서 '쉼'을 경험하는 시간,,https://www.instagram.com/for.restcamp,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d69252b6af274b53b86ce52a89f3e4d6&thumb=Y,2025-10-19,시민,00:00.0,00:00.0,기타,127.0739782,37.52936457,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155610&menuNo=200010,11:00 ~ 17:00
클래식,강북구,리비툼 오케스트라 제3회 정기연주회,2025-11-02~2025-11-02,북서울꿈의숲아트센터 콘서트홀,기타,5세 이상 누구나,무료,홈페이지 참고,"연주 : 리비툼 오케스트라, 객원 악장 : 김광훈 바이올리니스트","제3회 정기연주회  [1부] 로시니 - 브루스키노 씨 서곡, 모차르트 - 39번 교향곡, [2부] 베토벤 - 4번 교향곡",,https://libitumcau2023.wixsite.com/libitum/event-details/libitum-philomusica-orchestra-the-3rd-concert,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5c29f778502d4b39a676b53794863629&thumb=Y,2025-10-11,시민,00:00.0,00:00.0,기타,127.0443247,37.62025446,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155477&menuNo=200008,17:00 ~ 19:00
전시/미술,강남구,핑크버블 Inside another world,2025-11-01~2026-02-28,K현대미술관 지하 1층~1.5층 ,기타,"만 3세 미만 입장 불가, 만 3세~만 13세 미만의 어린이는 보호자를 동반하여야 입장 가능","성인(만 19세 이상) 22,000원, 청소년(만 13-18세) 16,000원, 어린이(만 3-12세) 14,000원",02-2138-0953,,,,https://booking.kakao.com/short/I7f2OJxBwF,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9d64fd3d2df24c2d93433d6683e52d1d&thumb=Y,2025-12-12,시민,00:00.0,00:00.0,기타,127.0391717,37.52437942,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=156274&menuNo=200009,"화요일-일요일(10:00~19:00, 18:00 매표 및 입장 마감)"
교육/체험,마포구,[마포구립서강도서관] 11월 문화프로그램 안내,2025-11-01~2025-11-30,"마포구립서강도서관, 홍대 레드로드 R1",마포구청,누구나,,02-3141-7053,,,,https://mplib.mapo.go.kr/sglib/PGM3028/eventDetail.do?eventSn=11329,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6c479690cb8342fd970e2c6aa16c079e&thumb=Y,2025-10-29,기관,00:00.0,00:00.0,기타,126.9320618,37.54773473,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155758&menuNo=200011,9:00 ~ 18:00
교육/체험,송파구,[송파 청년아티스트센터] 예술가와 함께하는 풍납 탐구 생활 11월 프로그램,2025-11-01~2025-11-30,송파 청년아티스트센터 1층,송파구청,누구나,,070-4001-2800 / 070-4062-2800 ,,"송파 청년아티스트센터는 풍납동 지역 특색에 맞는 프로그램을 기획 및 운영합니다. 월평균 20여 개의 예술 프로그램이 진행되며, 이를 통해 주민들이 예술 활동에 직접 참여할 수 있습니다.",,https://litt.ly/artistcenter_songpa,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=8d948621548d49f7a172ed7005663b7f&thumb=Y,2025-10-21,기관,00:00.0,00:00.0,기타,127.1159547,37.53406864,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155627&menuNo=200011,프로그램별 상이
교육/체험,광진구,[서울상상나라] 호박 찰 꿀빵,2025-11-01~2025-11-30,서울상상나라 B1 요리놀이실,서울상상나라,4세 이상 어린이(보호자 1인 참여),"15,000원(입장료 4,000원 별도)",02-6450-9527,,,,https://www.seoulchildrensmuseum.org/education/educationView.do?id=2125,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5f6a4c7e09c9439d9472be6f09d3937b&thumb=Y,2025-10-30,기관,00:00.0,00:00.0,어린이/청소년 문화행사,127.077569,37.55055,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155763&menuNo=200011,매주 주말 14:00  
교육/체험,광진구,[서울상상나라] 숲이 물드는 시간,2025-11-01~2025-11-30,서울상상나라 B1 빛의 방,서울상상나라,6세 이상 어린이,"8,000원(입장료 4,000원 별도)",02-6450-9500,,,,https://www.seoulchildrensmuseum.org/education/educationView.do?id=2124,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b2792f7b3e36466ab9a86d2943e8f2d0&thumb=Y,2025-10-30,기관,00:00.0,00:00.0,어린이/청소년 문화행사,127.077569,37.55055,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155765&menuNo=200011,16:00 매주 주말
교육/체험,광진구,[서울상상나라] 사랑 듬뿍 라자냐,2025-11-01~2025-11-30,서울상상나라 B1 요리놀이실,서울상상나라,5세 이상 어린이,"15,000원(입장료 4,000원 별도)",02-6450-9527,,,,https://www.seoulchildrensmuseum.org/education/educationView.do?id=2126,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f124a26a97fb415094e671f0df44a838&thumb=Y,2025-10-30,기관,00:00.0,00:00.0,어린이/청소년 문화행사,127.077569,37.55055,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155762&menuNo=200011,주말 12:00
영화,중구,[청춘극장] 2025년 11월 영화 및 공연 프로그램,2025-11-01~2025-11-30,청춘극장 문화일보홀,서울시청,프로그램별 상이,"2,000원 (공연 관람료 3,000원)",02-739-5422~4,,,,https://cafe.naver.com/seoulsilvercinema,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ff76c8f35b93424582d1e8ddbd96ad8a&thumb=Y,2025-10-24,기관,00:00.0,00:00.0,어르신 문화행사,126.9686898,37.56710886,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155681&menuNo=200013,10:00~17:00
교육/체험,금천구,[금천구립시흥도서관] 2025년 문화예술교육 [어린이 상상극장],2025-11-01~2025-11-22,금천구립시흥도서관,금천문화재단,초등학생 이상,무료,02-809-8242,,,,https://geumcheonlib.seoul.kr/geumcheonlib/uce/programDetail.do?headerId=&selfId=1090&INST_CD=INST0004&INST_GB=1&idxNo=3227,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=05690567b7724279858c838f7836493d&thumb=Y,2025-10-15,기관,00:00.0,00:00.0,어린이/청소년 문화행사,126.9146119,37.44963195,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155540&menuNo=200011,11:00 ~ 13:00
교육/체험,중구,2025 서울문학기행 11월 프로그램 ,2025-11-01~2025-11-22,상세정보 참조,서울시청,누구나,,02-6927-0039,,,,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S251002111806379146,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=53f4de57b6984813b92fd1751dcf0d9a&thumb=Y,2025-10-16,기관,00:00.0,00:00.0,기타,126.9778292,37.56631742,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155574&menuNo=200011,프로그램별 상이
교육/체험,양천구,[서울문화예술교육센터 양천] 예술 작업실 [소리로 그리는 가족 음악: 코딩과 전자악기],2025-11-01~2025-11-22,서울문화예술교육센터 양천 다목적홀,서울문화재단,초등 3-6학년 어린이를 포함한 가족,,02-2697-0021,배인숙 작가,,,https://sfac.or.kr/asa/edu/view.do?eduMstSeq=36073,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=52e97e3dd00c4e40b32a55704f6d00d1&thumb=Y,2025-10-22,기관,00:00.0,00:00.0,가족 문화행사,126.8321453,37.52821978,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155647&menuNo=200011,토요일 10:00~12:00
전시/미술,중구,[덕수궁] 고궁멜로디: 덕수궁에서 울리는 스트라디바리우스,2025-11-01~2025-11-21,덕수궁 돈덕전 1층(2층 관람 중지),기타,일반 국민,덕수궁 입장료 별도,홈페이지 참고,,,,https://royal.khs.go.kr/ROYAL/contents/R201000000.do?act=view&ceIdx=202510240234&selDate=2025-11-14,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b4b10ff37f6749b6854be2d149603a97&thumb=Y,2025-11-14,기관,00:00.0,00:00.0,기타,126.9737258,37.56608683,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155939&menuNo=200009,9:00~17:30 (입장 마감 17:00)
콘서트,종로구,[종로문화재단] 2025 어디나 스테이지 11월 공연,2025-11-01~2025-11-11,산마루놀이터 / 낙산공원 일대 / 경희궁 앞마당,종로문화재단,누구나,,02-6203-1164,,,,https://www.jfac.or.kr/site/main/program/perf_all_list_view?pgIdx=2574,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ba0bf2ef653343a8a105380a376fe501&thumb=Y,2025-11-04,기관,00:00.0,00:00.0,기타,127.0065315,37.58059261,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155809&menuNo=200008,11월1일 14:30 /  11월2일 14:00 / 11월11일 14:30
전시/미술,종로구,미림아트갤러리 - [Song for You]  Rita Song 개인전,2025-11-01~2025-11-09,"종로구 인사동길 11-1 미림아트 3F, 미림아트갤러리",기타,누구나,,02-735-5711,,,,https://www.instagram.com/p/DQYNxZgiY9F/,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5848ddebb8724581a1aa9a5f26b118d7&thumb=Y,2025-10-29,시민,00:00.0,00:00.0,기타,126.9866811,37.57185276,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155744&menuNo=200009,"월-금 10:00-18:00 , 토일 14:00-18:00"
교육/체험,구로구,[구로구립글마루한옥어린이도서관] 2025년 하반기 프로그램 [홈즈추리클럽],2025-11-01~2025-11-08,글마루한옥어린이도서관,구로문화원,초등학생,"8,000원",02-2060-5169,,,,https://lib.guro.go.kr/#/libprg/culture-lecture/detail/5757,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0da7a89bc60341d8827f5a32a1d81496&thumb=Y,2025-10-15,기관,00:00.0,00:00.0,어린이/청소년 문화행사,126.845637,37.5069156,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155557&menuNo=200011,10:30~11:30
